index,label,preprocessed_news
2974,fake,eua tenente policia faz coreografia som beyonce vira astro internet incrivel momento aconteceu policial resolveu divertir plateia alunos ensino medio noivo tenente deuntay diggs convidou dancar junto adolescentes som cantora beyonce ginasio escola north stafford high school stafford loucura danca policial video ja acessados eua legal show bola confira
2975,fake,comida papel higienico maduro faz demonstracao poderio militar nicolas maduro doente mental amigo pessoal lula mostrou poderio militar mundo nesta semana intencao confrontar presidente donald trump venezuela quis mostrar forca tropas maduro pensa pode assustar eua kkk jornais venezuelanos sao controlados governo maluco publicaram cerca mil militares forca armada bolivariana mil civis participaram exercicio conjunto convocacao maduro acordo jornais testar capacidades defesa nacao cara piada mal gosto pais nao comida papel higienico nao pode ser digno respeito perante mundo pobre povo venezuela
2976,fake,estaleiro revela pagou suborno r bilhoes petrobras durante governo fhc estaleiro keppel fels cingapura confirmou obteve acordo leniencia autoridades paises incluindo brasil segundo informacao publicada folha paulo pago suborno valor total us milhoes r bilhoes durante governo fernando henrique cardoso corrupcao relativa construcao plataforma petrobras dados constam documentos departamento justica eua keppel fels maiores estaleiros mundo tambem relatou pagamento propina petrobras durante governos lula dilma algo torno us milhoes r milhoes desta vez fhc conseguiu superar rivais politicos deixou lula dilma chinelo segundo apuracao folha nao primeira vez delatores destacaram pagamento propinas petrobras durante governo fernando henrique cardoso
2977,fake,isolado lula vive dias depressao ja admite hipotese ser preso lula vive dias depressivos pobre lula digo rico lula patricia carvalho brasilia diario brasil nao conformando golpe destino aplicando durante ultimas reunioes advogados mostrou quase formal nao sorriu nao fez rotineiras piadas marca registrada petista ja aceitou hipotese prisao sabe sera citado outra penca delacoes estao vir caso condenado preso lula tera lado amigos antonio palocci guido mantega vaccari etc lula pode ate ter depressao solidao nao cadeia curitiba vai ficar cheia petistas desembargador leandro paulsen tribunal instancia curitiba confirmou julgamento sera janeiro sentenca moro confirmada lula nao podera concorrer nenhum cargo eletivo ainda podera ver sol nascer quadrado agora so falta michel
2978,fake,mendes toma novo esculacho barroso defender michel temer ministros gilmar mendes luis barroso voltaram estranhar stf sessao hoje discussao ocorreu durante debate sobre atuacoes pgr ministerio publico combate corrupcao gilmar atacou rodrigo janot chamou irresponsavel investigacoes especificamente caso malas flagradas assessor michel temer disse parte apuracoes janot baseadas armacoes fraudes barroso nao deixou menos sao diferentes visoes vida nao ha investigacao irresponsavel ha pais perdeu disse barroso declarou viu audio michel temer disse manter ai viu referindo episodio conversa gravada joesley batista frase manter ai viu referia propinas jbs doava eduardo cunha barroso continuou vi tudo vi fita vi mala dinheiro vi corridinha televisao outubro deste ano barroso ja havia falado umas verdades gilmar mendes trabalha mentira vive destilando odio leia
2979,fake,federal causa grave acidente apanha populares video mostra embriaguez federal joao pizzolatti pp causou acidente rodovia werner duwe liga blumenau pomerode santa catarina manha hoje caminhonete volvo dirigia bateu frente fiat mobi pegou fogo deixou condutor preso ferragens motoristas passavam local usaram extintores apagar chamas paulo marcelo santos fiat mobi anos sofreu lesoes queimaduras pernas atendido helicoptero corpo bombeiros sair carro levou murro cara varios chutes populares local acidente aparentemente embriagado filmado confessou havia ingerido bebida alcoolica nao vem discurso nao disse pizzolatti morador problema nenhum assumo toda responsabilidade completou policia rodoviaria autuou conduzir veiculo sinais alteracao capacidade psicomotora acordo sargento edson waltrick recusou fazer teste bafometro local dois populares local serviram testemunhas assinaram boletim ocorrencia descreveu olhos vermelhos dificuldade fala sinais desequilibrio caminhar pizolatti politico nao detido flagrante porque medico samu decidiu hospital pois aparentava sinais havia batido cabeca acidente diz paulo pizzolatti irmao joao alegou faz uso antidepressivos hipertensao sinais descritos policia rodoviaria podem ter relacao uso medicamentos fonte jornal municipio blumenau
2980,fake,urgente moro acaba condenar lula primeiro atras grades luiz inacio lula silva acaba ser condenado entra historia primeiro condenado corrupcao pode hoje ainda ir complexo penitenciario papuda juiz sergio moro condenou luiz inacio lula silva nove anos meio prisao crimes corrupcao passiva lavagem dinheiro sentenca anunciada nesta decisao derradeira moro processo petista acusado receber propina oas empreiteiras chamado clube bilhao refestelou ultimos anos contratos bilionarios petrobras vantagens recebidas lula segundo acusacao apartamento triplex balneario guaruja sao paulo primeira vez brasil condenado corrupcao pouco menos dez meses passaram acusacao formal feita procuradores sentenca juiz moro acusar lula apontou chefe esquema corrupcao montado petrobras acusou participar parceria oas desvio r milhoes cofres estatal apos assumir cargo presidente republica lula comandou formacao esquema delituoso desvio recursos publicos destinados enriquecer ilicitamente bem visando perpetuacao criminosa poder comprar apoio parlamentar financiar caras campanhas eleitorais escreveram procuradores lula maestro dessa grande orquestra chegou dizer ocasiao coordenador deltan dallagnol acordo denuncia lula recebeu r milhoes vantagens indevidas pagas oas maior parcela r milhao corresponde valor estimado triplex cujas obras concluidas empreiteira procuradores sustentaram ainda companhia gastou r mil reformar apartamento outros r mil instalar moveis planejados unidade sempre seguindo projeto aprovado familia lula acusacao inclui r milhao oas desembolsou pagar empresa contratada armazenar bens petista levou sao paulo apos deixar presidencia republica desde inicio investigacao deu origem sentenca agora proferida moro lula sempre negou ter recebido vantagens oas ainda reu outros quatro processos
2981,fake,barbosa alertou gilmar mendes destruindo justica pais tarde dia abril abaixo trechos dialogo supremo tribunal federal joaquim barbosa gilmar mendes mendes vossa excelencia nao condicoes dar licoes ninguem barbosa vossa excelencia destruindo justica desse pais agora vem dar licao moral mim mendes risos risos risos barbosa saia ruas saia ruas vossa excelencia nao faz faco vossa excelencia midia destruindo credibilidade judiciario brasileiro vossa excelencia nao lidando capangas mato grosso ministro gilmar
2982,fake,catra conta avc ficou cego gravissimo deus salvou pai filhos netos cantor compositor wagner domingues costa conhecido mister catra passando fase dificil catra fazendo quimioterapia ha alguns meses tratar cancer estomago doenca descobriu inicio deste ano descobri nodulo estomago gracas deus inicio facil curar disse funkeiro programa fofocalizando sbt baque descobrir voce doente fiquei debilitado bastante ofegante disse catra sobre inicio tratamento conta dia dezembro deu vacilada vacilei tratamento comecei passar mal pensei sintoma quimioterapia cheguei hospital estado gravissimo ponto ficar cego ter avc deus salvou irmao nao outra explicacao musico contou nao bebe alcool diminuiu cigarros fumava macos dia hoje fumo cigarros questionado medo morrer respondeu nao medo perder fe formado direito fala outros idiomas alem portugues ingles frances hebraico alemao familia rica contrario maioria funkeiros conta enfrentou dificuldades durante infancia discriminado colegas pobres chamado negao playboy assista entrevista
2983,fake,bonner interrompe jn ensina telespectador usar celular maneira correta jornalista jornal nacional interrompeu programa dar aula filmagem celulares globo exibiu materia joao pizzolatti causou grave acidente santa catarina materia possivel ver deputado flagrado bebado filmado populares pararam local acidente video exibido modo vertical eis bonner parou jn decidiu dar dica cinegrafistas amadores mostrou telespectadores melhor posicao filmar usando smartphone horizontal hora pressa comum filmar fotografar celular posicao vertical filmagem ser bem aproveitada televisao ideal smartfone fique horizontal porque desse jeito imagem vai respeitar formato tela disse jornalista terminou instrucoes fica dica
2984,fake,anonymous brasil promete divulgar documentos provam elo temer rede globo jovem pan anonymous brasil divulgou agora noite pagina facebook estara divulgando seiscentas paginas documentos abre aspas acordo grupo sao provas trazem serie atividades relacionadas presidente michel temer amigo pessoal jose yunes alem disso afirmaram arquivos provam elos jose roberto marinho organizacoes globo antonio amaral carvalho jovem pan varios laranjas moradores periferia sao paulo fecha aspas
2985,fake,declaracao gordofobica pablo vittar bomba redes sociais pabllo vittar nao artista qualquer pessimo parece taquara rachada cantando preferencia sexual nao interessa tambem nao interessa maioria publico brasileiro faz dentro paredes problema adorado esquerda bagunceira venerado nova geracao chamada millennials cantor sim cantor letra novo simbolo diversidade avanco social bla bla bla redes sociais basta simples critica contra pablo imprensa ja transforma fato homofobia verdadeiro exagero so dessa vez ataque nao dirigido cantor ataque partiu proprio cantor fato postagens contra drag queens imprensa esquerdista cairia matando sera midia vai classificar cantor pablo gordofobico
2986,fake,revista americana publica video afirma stevie wonder nao cego revista vulture grupo new york magazine publicou estranha lista teorias conspiracao invadiram internet desses absurdos publicados site diz cantor stevie wonder nao cego segundo publicacao jornalista chamado bomani jones afirma astro musica consegue enxergar jobes descreve supostos fatos comprovariam argumentacao excesso referencias visuais musicas preferencia cantor bons lugares jogos nba vale ressaltar jornalista nao sozinho teoria astro basquete darryl dawkins falecido detroit pistons endossava arduamente opiniao jones provas irrefutaveis stevie wonder consegue realmente enxergar video abaixo cantor segura microfone atraves reflexo incrivel apos paul mccartney quase guitarra
2987,fake,lula admite sera condenado novos crimes pf mp inventam mentiras radialista radio tupi totalmente parcial perguntou lula acha sergio moro sorriso sarcastico rosto petista disse nao pode fazer juizo valor sobre magistrado ironizou so queria medida condenou porque triplex desse triplex falando homem cobra deixou escapar sera condenado outros crimes vai acontecer mesma coisa terreno instituto chacara atibaia finalizar chave ouro maior cara pau mundo petista chamou todos envolvidos operacao mentirosos ajuda rede globo inventaram historia contaram mentira comecar policia federal mp fizeram power point ate hoje nao confirma entrevista realizada dia
2988,fake,vidente destaca reconciliacao bonner fatima volta certa vai acontecer nao vou errar vida profissional vidente roberio ogum disse vida profissional william fatima continuara constante vida amorosa tera novo desafio reconciliacao plano espiritual mostra dois ficarao juntos sao almas gemeas nasceram outro disse adivinho certas situacoes vida pessoa nao consegue fazer outro caminho porque karma alma espirito corpo fisico somente emprestado karma dois ficarem juntos proximo ano sera voltado reconciliacao concluir afirmou sei nao vou errar volta certa vai acontecer plano espiritual casal aponta riqueza karmica voltada totalmente constituicao familia sao dois seres iluminados dentro amor carnal espiritual roberio destacou fatima abalada nervosa enfim separacao afetando apresentadora profissionalmente algo sera superado volta casal abalada bonner pensador racional ja fatima totalmente emocional bonner continuara firme forte comando jn acordo vidente
2989,fake,brasilia mulher deixa envelope suspeito dilma nao bomba pior policia militar acionada manha hoje recepcao ministerio fazenda verificar pacote suspeito acreditem quiser batalhao operacoes petardo deslocou ate orgao publico porque funcionarios desconfiaram mulher envelope suspeito enderecado dilma roussef tal pacote suspeito deixado bloco f esplanada ministerios perto manha imagens senhora deixando predio divulgadas internet apos verificacao feita batalhao pm objetos envelope simplesmente duas carteiras trabalho cujos nomes contidos documentos nao divulgados onde ja viu enviar carteiras trabalho petista moca merece ser julgada presa cometer crime federal
2990,fake,pastor delata lula diz ditador assassino doou r milhoes campanha ultimo dia revista veja anunciou pretendia lancar bomba atomica sobre politica brasileira acordo capa revista antonio palocci delatou lula recebido milhao dolares ditador muamar morto linchado populacao proprio pais integrantes operacao lava jato depararam nova informacao divulgada internet pastor caio fabio considerado religioso esquerda frequentador ambientes petistas declarou entao ditador libio muamar kadafi colocado disposicao lula us milhoes campanha eleitoral video relata conviveu lula anos proprio maio falou sobre trazer dinheiro kadafi brasil caso delacao antonio palocci avance ambito pastor caio fabio envolvido caso dossie cayman podera ser chamado depor
2991,fake,humilha eduardo bolsonaro eduardo bolsonaro fez postagem criticando ter sido flagrada medico cubano resposta altamente reveladora impacto pra imagem publica deputado federal familia bolsonaro prints envolvendo deputado federal eduardo bolsonaro psc jornalista patricia lelis repercutido internautas nesta suposto desabafo parlamentar via redes sociais sido respondido altura jovem publicacao nao nenhuma pagina eduardo copia repercutido web acusa citar nomes ser feminista frequentar boate lgbt acompanhada medico cubano lembrando antes feminismo andava roupas discretas nao rebolava ate chao namorava comigo feminismoedoenca escrito deputado ser citada patricia lelis retrucou argumentos utilizados filho bolsonaro indicando vivido relacionamento abusivo deputado tres anos print pode ser conferido abaixo conta apesar fim relacionamento eduardo continuaria
2992,fake,michael jackson sabia assassinado diz irma astro michael falecido disse cansado manipulacoes manipulam ate livros historia historia contada nao verdadeira mentira continua chamam anormal homossexual molestador enfim fazem tudo trazer publico contra mim sao completas conspiracoes guardem bem precisamos fazer algo segundo defensores verdade mj mj truthers morte cantor sido encomendada figuras poderosas midia mundial culpados segundo mj truthers vao desde gravadora sony empresa turnes aeg ate illuminati latoya jackson video tambem afirmado publicamente organizacao illuminati assassinado irmao primeira tentativa ocorrido amigo familia dick gregory visitou astro pop constatou fraco desidratado ha dias comer alegando tentando
2993,fake,anos astro top gun recusa tratamento contra cancer ordem cientologia val kilmer alcou voo primeiro escalao hollywood ano ficou famoso interpretar piloto cacas iceman filme top gun acordo entrevista ator michael douglas colega profissao ardua batalha contra cancer val pessoa maravilhosa lidando exatamente problema coisas nao parecem boas disse michael sobreviveu cancer orando continuou val recusa fazer tratamentos justifica atraves crencas religiosas seguidor cientologia instrucoes igreja orientam doentes meditarem evitar tratamentos convencionais kilmer longe telas desde participou tom sawyer huckleberry finn john perdeu filho velho dia janeiro familia ator tambem frequentava igreja cientologia jett morreu anos passava ferias bahamas autopsia revelou crise convulsiva causa mortis consequencia autismo sofria pais nunca admitiram doenca vez cientologia nao aceita existencia disturbios mentais alega doencas psicologicas sao fruto fraquezas humanas devem ser tratadas cicatrizacao espiritual leia tambem
2994,fake,lula nao quer ser chamado excelencia vossa excelencia pqp manha hoje lula participou reuniao cupula partido trabalhadores declarou pt infinitamente melhor turma governa pais so olhar cara disse nao perder costume lula convocou vermelhinhos ataque usar tribuna todo dia alguem chamar ladrao vamos responder hora chamar vossa excelencia digam vossa excelencia pqp
2995,fake,escandalo bndes vier tona vai parecer coisa trombadinha jornalista augusto nunes fez alerta vale pena refletir comecar devassa bndes obras envolveram odebrecht jbs outras empreiras brasileiro vai ficar boca aberta operacao andamento atualmente vai parecer caso batedor carteira disse augusto investigacoes irao mostrar governo petista agiu conluio bndes fez jorrar bilhoes reais brasileiros paises comunistas governados corruptos tambem dentro brasil somente angola governado ha quase decadas ditador passagem amigao lula contratos embolsaram cerca bilhoes milhoes reais juros minusculos conhece ditado diz calca veludo cueca rasgada pois bem lula dilma fizeram pais exterior posaram governantes pais milionario afundaram brasil ate ano minimo maioria desses emprestimos ainda sob sigilo caso investigacao siga adiante roubos desvios pagamentos propinas traficos influencia enfim maracutaia toda fizeram dinheiro publico sera descoberta cutucar onca vai sair muita coisa outros governos tambem exemplo fhc saiba
2996,fake,imagem apareceu nuvens prenuncio apocalipse diz jornal britanico imagens captadas celular morador cidade kitwe zambia africa marco deste ano continuam assustar religiosos fanaticos registro feito proximo shopping somente la pode detalhar momento assustador passamos disse vuong mukandawire morador kitwe alguns sites brasileiros autointitulam especialistas boatos disseram caso inveridico porem conceituado jornal britanico daily mail confirmou autoria fotos disse tratar caso real imagens mostram especie cabeca corpo flutuando ceus moradores passavam local disseram imagem horripilante aproximadamente mts comprimento quase quarteirao inteiro ficamos chocados ver pessoa gigante nuvens minutos parecia observava iria sugar dentro disse testemunha alguns comecaram rezar agradecer enquanto outros correram casas despedir familiares alegavam fim mundo proximo ponto vista fotografia parece aparicao olhando baixo shopping center
2997,fake,assista depoimento desse jovem ficou tetraplegico saiba porque apoia bolsonaro jovem representa milhares vidas ceifadas mutiladas gracas ineficiencia estado durantes gestoes pt tudo apoio irrestrito icones maria rosario defensora menores bandidos prezada maria rosario preste bem atencao nessa frase abaixo bandido bandido nao interessa ate anos cometeu crime contra outra pessoa deve ser punido gravidade ato si menos deveria ser assim bruno boanerges jovem anos idade passou ser conhecido todo brasil manifestar apoio familia bolsonaro atraves video divulgado redes sociais conta vida transformada sempre ser vitima latrocinio cidade natal rn bruno levou tiro medula espinhal nao consegue andar fazer movimentos basicos usar computador utiliza software reconhecimento facial vagabundo epoca anos ja havia matado outras duas pessoas algoz transformou futuro jovem inteligente cheio vida frente bruno vitima conta pec autoria jair bolsonaro preve reducao maioridade penal anos sido aprovada bandido sido punido primeiro crime nao destruido vida referida pec citada acima apresentada ha vinte anos jair bolsonaro arquivada congressistas vergonhosos nao representam povo desse pais indignacao vitima crime bruno hospital relata assistiu entrevista deputada maria rosario epoca frente secretaria direitos humano defendendo bandido deixou tetraplegico diz precisou enfrentar tudo sozinho contava somente apoio familiares nenhum momento procurado algum representante direitos humanos bem resto voce podera assistir video abaixo bruno conte conosco voce inspira lutar brasil melhor
2998,fake,papa francisco nao devemos conversar diabo inteligente durante entrevista televisionada papa francisco advertiu satanas inteligente mortais consegue virar cabeca pontifice disse maligno nao apenas metafora conceito nebuloso pessoa real armada poderes obscuros francisco exortou cristaos nao deixarem principe trevas entrar mentes mau nao neblina nao coisa abstrata pessoa nao deve falar satanas voce comecar falar perdido inteligente falando canal catolico papa destacou sempre finge ser educado faz inclusive sacerdotes bispos assim entra mente voce nao percebe acontecendo tempo tudo pode acabar mal devemos va embora chefe igreja catolica romana menciona regularmente diabo publico twitter francisco usa variedade termos referir incluindo maligno sedutor belzebu serpente antiga grande dragao ultimo aviso vem poucos dias pediu mudanca redacao oracao pai implica deus induz tentacao realmente diabo ultimo dia dezembro entrou vigor nova traducao oracao crista pai frase nao induzas tentacao substituida nao deixes cair tentacao interpretacao semelhante usada espanhol portugues ha cerca nove meses francisco pediu sacerdotes usassem exorcismo caso ouvissem confissoes indicassem atividades demoniacas tambem deixou bem claro sacerdotes tomem cuidado determinar pessoa sofrendo doenca mental influencias demoniacas aconselhei trabalharem conjunto profissionais psicologia cheguem consenso disse francisco
2999,fake,acredite quiser deputado cria projeto cobrar imposto sobre vento parece piada mau gosto nao trata criar taxas brasil profissional nesse quesito deputado heraclito fortes famoso boca mole aparece planilhas propina odebrecht quer cobrar impostos sobre vento voce leu imposto sobre vento pec propoe vento estatizado passe dominio governo pagamento impostos sobre uso segundo proposta ventos sao recurso pertence todo povo brasileiro portanto parques eolicos produzem energia eletrica partir ventos devem gerar compensacao financeira uniao projeto insano deputado transforma potencial energetico ventos patrimonio uniao ensejando pagamento royalties exploracao realmente brasil terra oficial politicos malandros visao futuro
3000,fake,mapa guerra kim revela primeiros alvos eua plano batalha pyongyang ataque nuclear divulgado propria coreia norte durante reuniao alta cupula militar lider comunista jornal washington post confirmou kim possui tecnologia suficiente fabricar ogivas nucleares miniaturas possibilita bombas acopladas misseis intercontinentais coreia norte considerando ataques eua sendo desses alvos ja previamente anunciados proprio governo durante propaganda transmitida tv estatal trajetorias misseis destacadas mapa subtitulo us mainland strike plan san diego california austin texas washington dc ilhas havai sao possiveis alvos primeiro ataque ataque bem sucedido nesses alvos poderia matar cerca milhao pessoas reino eremita nunca visto ameaca significativa durante gestoes barack obama acabou facilitando fortalecimento capacidade nuclear kim trocando miudos obama comeu barriga diz giria pyongyang alega projetos iniciais nao incluiam ataque nuclear eua porem imperialistas estao forlando kin tomar medidas drasticas icbms nao projetados atacar outros paises sim assegurar capacidade defesa territorio nao vamos parar ativista desarmamento nuclear derek johnson diretor executivo global zero condenou marcha direcao guerra coordenadas kim trump inda ha tempo feito esforco diplomatico tempo conversas agora governantes devem evitar qualquer cenario arrisque uso armas nucleares catastrofe jamais vista mundo
3001,fake,mendes vai eua diz tse pode colocar fim campanhas lula bolsonaro ministro gilmar mendes presidente tse disse hoje washington eua tribunal eleitoral podera tomar medidas radicais contra lula bolsonaro mendes declarou ambos podem ser punidos abuso poder economico financiando tudo caravanas showmicios carros som carreatas jatinhos deslocamentos caravanas etc tudo sera avaliado fevereiro caso eleitos podem nao ser diplomados abusos nesta fase disse ministro gilmar destacou tse vem trabalhando parceria coaf conselho controle atividades financeiras receita federal identificar cpfs laranjas sistema doacoes campanhas mil doadores metade desse numero sao doacoes suspeitas pessoas estao distribuindo doacoes cpf s laranjas afirmou
3002,fake,dilma jean willys viraram professores universidade federal voce pagaria r fazer sobre esquerda brasil professores dilma rousseff jean wyllys jandira feghali leonardo boff saiba curso ja fila espera deputado federal pedro uczai anunciou curso esquerda seculo xxi pode ter dilma rousseff jean wyllys outras figuras politicas professores algumas disciplinas periodos crise parar refletir sistematizar elaborar compreender momento historico instrumentalizar projetar construir futuro diz deputado video divulga curso segundo uczai objetivo mobilizar grandes referencias teoricas liderancas politicas esquerda brasil america latina compartilhar conhecimento aprofundar reflexao sobre futuro esquerda seculo xxi nao conseguiu confirmar participacao dilma rousseff gabinete jean wyllys confirmou presenca deputado curso abertas sera lancado oficialmente nesta dia lang palace hotel chapeco sc projeto desenvolvido instituto dom jose gomes parceria universidade federal fronteira sul uffs fundacao perseu abramo fpa investimento tera meses duracao mil reais parcelados ate vezes veja estrutura curso divulgada deputado pedro uczai
3003,fake,contracheque lula mostrando aposentadoria excepcional anistiado viraliza web abril publicado diario oficial uniao ato ministro trabalho walter barelli declarando lula anistiado politico entrada pedido aposentadoria excepcional anistiado via administrativa deferido data retroativa outubro beneficio previdenciario concedido luiz inacio lula silva aposentado anistiado considerado legal imagem ministerio publico federal distrito federal via conjur representacao enviada mpf epoca afirmava presidente nao poderia receber aposentadoria porque nao sido preso durante regime militar constatado lula ficou dias preso conta atuacao greve abc ficou dias cadeia recebe beneficio mensal ha quase anos nesta semana contracheque imagem dados tal aposentadoria divulgado portal imprensa viva redes sociais documento aponta petista embolsa nada menos r mes ainda nao sabemos valor consta documento verdadeiro aposentadoria lula preso politico verdadeira conforme divulgado primeiro paragrafo durante depoimento justica brasilia dia marco confundiu responder simples pergunta feita juiz federal ricardo augusto soares leite vara federal renda mensal questionou magistrado luiz inacio disse nao sabia exatamente quanto ganha mes juntar tudo nao chega r mil disse citando r mil aposentadoria restante instituto lula imagem imagem
3004,fake,apos reclamar violao desafinado paula fernandes recebe resposta diretor artistico artista programa domingao faustao tv globo problemas violao durante execucao musica passaro fogo deu inicio cancao pouco tempo paralisou performance resolver probleminha instrumento gente posso afinar violao desafinado pra cara disse artista violao desafinou conta explicou logo apos encerramento programa diretor artistico responsavel atracao nao conteve soltou voz alta primeiro deveria aprender cantar reclamar instrumento simpatica quanto chata gente daria razao vai ser chata assim la raio publico local aplaudiu diretor artistico leia tambem
3005,fake,xuxa chama motorista taxi fedido redes sociais nao perdoam rainha baixinhos anos viajou nova york passar festas fim ano filhota sasha anos marcar chegada eua fez postagem totalmente inapropriada instagram seguidores nao gostaram brincadeira mal gosto apresentadora fez piada cheiro motorista taxi onde selfie xuxa aparece cobrindo nariz gola blusa legenda afirmacao voces podem pensar frio ne motorista ja venceu desodorante
3006,fake,tribunal instancia marca data julgamento lula desembargador leandro paulsen tribunal instancia curitiba pediu secretaria turma julgamento recurso lula incluido pauta proxima sessao disponivel data confirmada nesta tarde dia d sera janeiro julho deste ano lula condenado juiz federal sergio moro instancia anos meio prisao corrupcao julgamento acusado receber apartamento triplex litoral guaruja sp troca promover interesses empreiteira oas junto petrobras sentenca moro confirmada lula nao podera concorrer nenhum cargo eletivo ainda podera ver sol nascer quadrado agora so falta michel
3007,fake,governo cogitou prisao general defendeu intervencao militar aqui brasil assim nao sao militares prendem corruptos sim contrario ultimo sabado comando exercito atraves general eduardo villas boas decidiu exonerar general antonio hamilton mourao posto secretario financas instituicao anuncio feito ministro defesa raul jungmann confirmou michel temer assinaria decreto exoneracao general mourao jungmann declarou alto comando exercito informou pedira exoneracao ato sera feito via decreto presidencial declarou ministro possibilidade prisao general tambem analisada so nao ocorreu porque militar principal nome cotado ser vice bolsonaro governo nao quis vitima temendo aumento popularidade chapa general gaucho disse ultima semana presidente temer transformou governo balcao negocios defendeu candidatura jair bolsonaro motivo fez afastado cargo mourao voltou cogitar intervencao militar pais reafirmando forcas armadas poderao atuar caso situacao caos pais tambem elogiou jair bolsonaro bolsonaro politico anos estrada nao telhado vidro nao metido falcatruas confusoes tera cercar equipe competente companheiros dentro forcas olharmos bons olhos candidatura declarou
3008,fake,teste nuclear coreia matou pessoas radiacao pode espalhar tv japonesa asahi informou ultimo teste nuclear realizado base testes nordeste pais deixou vitimas fatais inicio setembro coreia norte detonou dispositivo nuclear sob montanha especialistas avaliam ser bomba hidrogenio dez vezes poderosa primeiras bombas atomicas lancadas japao final segunda guerra mundial desde entao imagens satelite revelaram montanha acima local testes ja sofreu serie deslizamentos terra resultantes serie explosoes fontes disseram tv asahi inicialmente tuneis matou trabalhadores outras pessoas trabalhavam resgate desses trabalhadores alem disso base testes comprometida material radioativo deixado explosao corre serio risco causar incidente internacional grandes proporcoes detritos teste chegarem china pequim podera entender ataque pais provavel guerra sera praticamente inevitavel disseram especialistas
3009,fake,concursado responde comentario ofensivo lula estudei nao usei verba roubada estatal lula sempre faz pegou microfone comecou festival besteiras durante discurso feito dia disse profissao honesta politico porque ladrao encarar povo pedir votos cada quatro anos petista fala pensar ainda comparou funcionarios publicos concursados acordo lula politicos esforcam bem estudam passar concurso internet caiu matando carta escrita viralizou redes
3010,fake,papa francisco natal deste ano podera ser ultimo muitos metade proximo ano mundo estara forma irreconhecivel dito papa segundo portal ingles the mirror papa anteriormente havia anunciado comeco terceira guerra mundial classificou natal desse ano charada durante missa celebracao semana eucaristica discurso francisco citou ataques terroristas ocorreram mundo durante ultimos anos possibilidade real guerra nuclear estaremos fechados natal deste ano haverao luzes haverao festas arvores brilhantes ate cenarios natalinos tudo mil maravilhas enquanto mundo continuara guerra disse papa pontifice elaborou discurso seguinte fala enquanto mundo passa fome queima declina caos maior devemos perceber celebracao natalina durante ano irao celebrar pode ser ultima francisco destacou nao ser caminho paz reconhecido devemos chorar vitimas inocentes crescem cada dia pedir perdao deus assim jesus deus choram choro tambem acrescentou papa francisco tanto quanto diferente outros papas evolucao tempo proporciona caracteristica pessoal jorge mario bergoglio apresenta postura ate positiva comum poderio romano estaria papa sabendo algo nao possa declarar publicamente so tempo dira
3011,fake,medo ser deposto poder temer exonera general exercito ha cerca ano general falou sobre possivel intervencao militar brasil raul jungmann ministro defesa pau mandado michel temer confirmou hoje presidente assinara proxima decreto exoneracao general antonio hamilton martins mourao cargo secretario financas comando exercito brasilia disse jungmann alto exercito informou pedira exoneracao ato sera feito via decreto presidencial declarou ministro antonio hamilton mourao disse presidente temer transformou governo balcao negocios defendeu candidatura jair bolsonaro bolsonaro politico anos estrada nao telhado vidro nao metido falcatruas confusoes tera cercar equipe competente companheiros dentro forcas olharmos bons olhos candidatura declarou instituicoes resolvem problema retiram vida publica todos ilicitos entao impor disse mourao setembro perguntado haveria intervencao militar brasil respondeu aproximacoes sucessivas poderes resolvem impor solucao compromisso nacao patria independente sermos aplaudidos nao interessa termos consciencia tranquila fizemos melhor haver intervencao havera declarou general
3012,fake,vasectomia pode causar perda memoria demencia precoce diz estudo cientistas voltaram afirmar vasectomia cirurgia recomendada homens nao querem ter filhos pode causar perda memoria demencia artigo longo vale pena ler refletir relatada primeira ano pesquisa voltou ser publicada importante portal science daily pesquisas cientificas ultimo mes app provoca dificuldade paciente lembrar guardar palavras piorar poucos paciente vai perdendo capacidade compreender propria linguagem afasia progressiva primaria app ingles primary progressive aphasia pesquisadores universidade northwestern illinois eua relataram homens possuem forma incomum demencia maior taxa vasectomia outros homens mesma idade sao cognitivamente normais app pessoas perdem capacidade expressar entender fala nao pode ser confundido doenca alzheimer somente memoria nao capacidade expressar fica prejudicada sandra weintraub pesquisadora principal professora psiquiatria ciencias comportamentais neurologia faculdade medicina feinberg noroeste comecou investigar possivel ligacao cirurgia app pacientes sexo masculino conectou inicio problema linguagem dificuldade fala anos meses apos ter realizado cirurgia vasectomia portadores doenca realizado chicago duas vezes ano dra weintraub perguntou publico masculino presente ok pessoal quantos voces ppa nove pessoas levantaram maos fonte sciency daily
